year,country,Research and development expenditure (% of GDP),Scientific and technical journal articles,"Patent applications, residents","Patent applications, nonresidents",High-technology exports (% of manufactured exports),High-technology exports (current US$),Individuals using the Internet (% of population),Mobile cellular subscriptions (per 100 people),Fixed broadband subscriptions (per 100 people),Secure Internet servers (per 1 million people),GDP per capita (current US$),GDP growth (annual %),"ICT service exports (% of service exports, BoP)","Services, value added (% of GDP)","Foreign direct investment, net inflows (% of GDP)"
2010,DZA,,2093.41,76.0,730.0,1.16790041818633,5377821.0,12.5,91.42082361,2.487,0.359232762823808,4912.78585503672,4.80000000000005,4.4322411095715,43.6024032576579,1.29390467487818
2010,EAP,1.68483944482899,330568.556236402,,,30.9062250328241,,,70.2080044607667,7.40823601523548,2.42299375225538,4004.41005469392,9.91795678497131,5.82509671661802,44.3419703978598,3.78107728660611
2010,EAR,0.720086895244819,177061.63354478,,,8.67718786282203,86006361247.0,,67.2044861265385,1.72820549344207,6.97413933188936,2936.70530854625,6.51073733762621,20.4153615220338,49.8345052477441,1.86513283971011
2010,EAS,2.39834602200759,584273.914206839,731535.0,256608.0,30.584890751346,,,73.9770106724883,9.74743928379965,58.6592667893466,7712.66504492202,7.6079440609808,3.53366631658636,56.995381736955,2.91510726068097
2010,ECA,0.650148130826648,40953.72,,,9.25253381781459,5252109296.0,,95.3951029216223,6.74842111662268,31.6357430672577,5994.38483353001,7.0798642013965,3.6495591673519,51.6809056742116,2.90994984141337
2010,ECS,1.77694450958099,670534.226471663,227012.0,121885.0,17.0918909430887,694535308448.0,,120.330730781447,18.9989245565289,368.349452707889,23699.4951447534,2.62651993728136,9.43760385871093,64.1018921826222,3.2699534257488
2010,ECU,0.411269992589951,192.46,4.0,690.0,8.74026749691863,146115718.0,29.0,98.60665932,1.46796,10.5460779036785,4520.30959039763,4.02913787986621,10.952212176792,53.5584229032423,0.243419054034351
2010,EGY,0.433450013399124,6574.14,605.0,1625.0,0.953019870787645,104581856.0,21.6,80.98458549,1.62746,2.29830748600678,2455.08194645282,5.1472348575531,4.18238333263326,46.2327200397812,2.91601657550141
2010,EMU,1.99331540562018,387592.34,,,16.8069232504018,481811150821.0,,117.39984685151,27.8645860833431,538.631738100703,37555.1722674637,2.12134077793505,10.721298639014,66.2378052074658,3.72735010284167
2010,ERI,,10.47,,,,,0.61,5.88599329,0.00400654,0.339537129403712,539.699512069686,2.19419034888082,,,5.72501513985957
2010,ESP,1.35995995998383,49344.84,3566.0,213.0,6.5581983123657,11505353187.0,65.8,110.3421909,22.7418,207.055442100404,30658.7422282912,0.0941223166682619,,66.4836210538043,2.563698899873
2010,EST,1.57898998260498,1416.28,84.0,13.0,15.7346506591757,1253045395.0,74.1,124.1280928,26.1282,535.496348035074,14663.7041018705,2.44974591575541,8.48618188463642,59.9238449450358,13.2770330129027
2010,ETH,0.241370007395744,445.78,,,4.90992032279562,9180690.0,0.75,7.680602493,0.00453619,0.0331350700100954,330.619412798644,12.5505383459308,4.68314443869099,41.7550740909194,0.963030625359937
2010,EUU,1.97146432615282,471464.23,,,16.6871986834344,569684552489.0,,118.362121389741,25.8445416691152,488.01901463022,33164.0048499327,2.18457509275297,10.4792877953219,65.2723311691782,3.26998320579005
2010,FCS,,14813.3980585321,,,,,,43.540774199564,0.726649875109378,1.40157531779189,2009.65900444016,7.01779707227215,4.08129169429041,,2.26328701248572
2010,FIN,3.70531988143921,10072.37,1731.0,102.0,13.1468637622035,7052407551.0,86.9,156.4343557,29.0751,1017.4607223244,46506.2919016566,3.16828772325258,31.6446806050165,58.9677220471227,4.89959763196754
2010,FJI,,69.39,,,4.22523254435277,5193601.0,20.0,77.10374847,2.55377,14.2791396049511,3449.14452883369,2.95467242212241,0.985882130677149,57.4879987562657,5.67141021084988
2010,FRA,2.17857003211975,68992.83,14748.0,1832.0,26.3233800074675,105353015788.0,77.3,92.53807461,33.6454,278.057105310965,40694.8211697025,2.00032472699981,6.99246817444756,70.7106511172851,1.46961673029144
2010,FRO,,,,,,,75.2,122.7969428,33.588,1705.81827897322,47923.1515374991,-0.379817991218616,4.359008368471,58.2040841225542,
2010,FSM,,14.38,,,,,20.0,25.57720192,0.928027,27.8965966152129,2761.24325832248,2.25938995585932,4.74549468487591,60.7211256260017,
2010,GAB,,42.93,,,25.275426003424,77925114.0,13.0,94.09124513,0.237342,2.32574500880585,8356.74662013345,7.08988731455126,1.24769443265439,30.8276344945018,3.64540417621404
2010,GBR,1.63885998725891,95150.46,15490.0,6439.0,23.3036586296348,66763505658.0,85.0,122.2590493,30.3961,1315.40196727977,39598.957119545,2.2333151263108,7.19566403084785,70.906460651281,2.6849735901
2010,GEO,,344.56,183.0,179.0,2.03327277161263,12436532.0,26.9,103.6856197,4.68264,9.50697111861399,3281.72930937343,6.24640865303363,1.98010819470687,62.4461510677683,7.41065931415781
2010,GHA,0.376549988985062,355.3,,,2.40120522287488,9152124.0,7.8,68.18041285,0.204455,0.863591926122066,1263.89251760539,7.89971194051621,,48.1811608328439,7.84948455261709
2010,GIN,,11.55,,,,,1.0,38.94563268,0.0048095,0.0961900469080383,659.235326211315,4.81336016967553,52.3473802275276,43.4042055577507,
2010,GMB,,45.39,,,,,9.2,76.31064253,0.0181664,4.15232815849437,801.033372714536,5.90833580968288,9.94955340940331,49.2005371228435,2.40659689644853
2010,GNB,,5.8,,,,,2.45,43.22079861,0.0510743,,600.194298540768,5.60536311358261,43.4871561718572,40.7970506467317,2.79117647230681
2010,GNQ,,2.86,,,,,6.0,36.48069846,0.0997406,0.0,13720.1658723222,-8.92417588851806,,24.7325512094271,16.7581567258275
2010,GRC,0.603470027446747,11935.23,728.0,16.0,11.5956558548605,1293893167.0,44.4,111.4098039,20.2492,63.9311392394137,26653.0488008626,-5.69374120273665,2.30300659080194,70.215254321143,0.179789223267027
2010,GRD,,17.49,,,2.02700072608826,78111.0,27.0,106.9335929,12.938,89.6169770401305,6909.60169568597,-0.511146187173722,4.36081402782586,68.3658862297886,7.21829642572972
2010,GRL,,21.35,,,47.2718762578509,13306187.0,63.0,101.7710422,21.885,931.376856163782,43988.5280290494,1.73582505889665,,65.6201164938201,
2010,GTM,0.0442100018262863,52.0,7.0,374.0,6.33675998210945,228548345.0,10.5,124.2372253,1.78619,7.31028836191058,2805.25960237322,2.88417542800377,16.4955790751554,59.4695981042423,2.71030706792051
2010,GUY,,20.13,,,0.189114950894458,74241.0,29.9,74.9261965,1.49388,1.33465731338821,4581.76179693492,4.13844160137342,20.6597535604568,41.5645777782864,5.76769722571896
2010,HKG,0.749459981918335,,133.0,11569.0,36.7951856043078,2527687279.0,72.0,193.3943064,30.5242,447.45309074343,32550.136489179,6.76769570235129,2.27264365931953,90.913241443604,36.174608362048
2010,HND,,21.96,,,2.63147112668519,19523512.0,11.1,112.473642,0.0119533,5.97665899502718,1893.32722662035,3.73114034433009,10.0619738358671,60.6354456940853,3.83460574737835
2010,HPC,,3735.64805638322,,,,,,36.8359881370093,0.08387862854609,0.527865401327151,799.185039524398,6.10104889851281,8.5028653468447,42.7366976222088,4.70301095626022
2010,HRV,0.730549991130829,3971.29,257.0,21.0,10.1821121281211,817139883.0,56.6,112.8109576,19.48,117.799697212873,13731.2865213989,-1.33408152400571,3.62051749703027,59.8406025932358,2.61954028140033
2010,HTI,,14.55,,,,,8.37,40.63851231,,0.204013059283951,1209.72733503094,-5.65151153448299,3.65340220914844,52.5004487393192,1.50093014768549
2010,HUN,1.12864995002747,5954.49,649.0,47.0,25.9226978578988,20245844000.0,65.0,120.2766945,21.6394,167.699614290887,13217.5045951108,1.0762540427767,8.42737470630228,56.6584293529587,-15.8521934475209
2010,IBD,1.0787318749083,627305.588429484,,,20.1018511097994,697335921059.0,,78.8034873857696,5.40546728096512,8.84054992681503,4533.45250289637,7.82124642874842,11.3152470118696,49.4793491500598,3.11050670861996
2010,IBT,1.06388160298368,644161.025374301,,,19.5333917321361,,,70.2868560097238,4.16222991461336,6.84753707634536,3693.18554879603,7.68647620342793,10.9858894147104,49.3431914766496,3.07670717961352
2010,IDA,,16855.3872510221,,,2.60731951008886,,,43.5583347473519,0.186734442343409,0.630657114277016,1104.15461625587,6.17927055732591,6.65574519355063,47.6243291829248,2.64318460758049
2010,IDB,,10522.34,,,,471996017.0,,54.2239442475053,0.245829615542233,0.882835135849796,1534.54240273236,5.92934234391309,5.2340716073707,50.626371188551,1.71515149980237
2010,IDN,,1446.09,508.0,5122.0,12.3118145549136,7193215376.0,10.9,86.58861927,0.925809,1.60776063133544,3065.68348366636,6.22385418062366,7.43671073671216,40.6659902908934,2.02517914576708
2010,IDX,,6332.96507078218,,,2.29555828608162,,,38.1705993956417,0.154996980769781,0.499790931472961,884.929161218141,6.41235061965457,7.39160416682113,44.9873456733571,3.48458355161801
2010,IND,0.788489997386932,60265.62,8853.0,30909.0,7.73016032755592,10668887032.0,7.5,60.63048058,0.883809,1.65744314967584,1347.51939071367,8.49758470221235,46.335545842622,45.0337495625601,1.6350340943491
2010,IRL,1.5947699546814,6940.92,,,22.9145841859064,23325036070.0,69.9,103.9095077,22.3721,959.397213471911,48679.4026820361,1.68297235056258,42.5346393532131,66.6827662093544,17.004910057797
2010,IRN,0.264420002698898,24792.45,11108.0,528.0,,,15.9,71.71155568,1.27556,1.18831050687875,6291.19443652344,5.79793829590261,,51.1373145247114,0.749168626269064
2010,IRQ,0.0368399992585182,536.05,,,,,2.5,74.41068611,0.0100401,0.0322109264229644,4461.75196161555,6.40256484471193,0.751693958215697,39.6860480275684,1.00796493975113
2010,ISL,,568.75,57.0,19.0,21.1566266143317,142432246.0,93.4,107.1447195,34.3263,2333.03253354127,43237.0729488958,-2.83277491540855,4.59756573656896,61.7914941633483,1.86880354711353
2010,ISR,3.86329007148743,10959.72,1450.0,5856.0,19.3753611640664,10584549000.0,67.5,124.3237822,24.0161,444.409465344457,31338.5568903917,5.63311956432702,33.8658008487432,66.700726330552,2.92353745586075
2010,ITA,1.21797001361847,58776.67,8877.0,846.0,8.01620176122679,29268480484.0,53.7,156.5734737,21.7705,127.063566214432,36184.7118698678,1.52910575728933,8.029722016223,66.4497865718155,0.462974196548407
2010,JAM,,173.98,14.0,142.0,2.97040987376041,2935421.0,27.7,116.3904918,4.2453,24.7401556010257,4809.977380312,-1.45714720947502,6.35654295492304,66.5416067752678,1.4052035043033
2010,JOR,,1435.45,45.0,429.0,2.8620532442926,122345003.0,27.2,95.50935775,4.01911,11.7855958913768,3718.46571622945,2.31483422063046,,59.1152821637538,6.22247566973912
2010,JPN,3.10494995117188,108732.89,290081.0,54517.0,19.1226872782363,130091252319.0,78.2,96.23879646,26.6035,552.900757398298,44968.1562349739,4.09791791930137,1.3240095934987,70.5441965333058,0.12920448958805
2010,KAZ,0.153410002589226,321.99,1691.0,273.0,35.3582043150333,2364781921.0,31.6,116.6874561,5.16487,3.3854394033074,8793.07589980782,7.30000000329814,2.27210399113183,51.6800394874896,5.03630628288047
2010,KEN,0.692219972610474,750.61,77.0,120.0,6.71761896936788,117847746.0,7.2,60.14006827,0.0165054,1.56255382547192,1091.51873101194,8.05847360290906,9.46862640502403,56.99824606755,0.392164287395035
2010,KGZ,0.155469998717308,34.82,134.0,6.0,1.23075543833002,2970808.0,16.3,96.20157578,0.419774,1.82913701864202,876.954476440354,-0.471566596791618,3.80589430154291,49.3384967869844,9.86092233978431
2010,KHM,,55.85,,26.0,0.15340939623565,8239391.0,1.26,56.74623762,0.24596,0.689620643821558,952.274616324008,5.07691843229247,4.1296752584976,39.7207719064236,10.1698071899391
2010,KIR,,0.33,,,,,9.07,9.810639381,0.77826,0.0,1522.10110213175,1.22596286062763,2.71949540621699,62.8655020711136,-3.99040952102824
2010,KNA,,4.41,,,1.30105192732827,302278.0,63.0,168.7656899,31.1659,576.356572599582,16622.9457908577,-0.0541942065330545,1.25248394458256,65.8023152948339,15.7969193594166
2010,KOR,3.3157799243927,50338.95,131805.0,38296.0,32.1343974843399,132322493748.0,83.7,104.0034362,35.2563,175.323492831432,23079.2601257735,6.80482491783671,1.2432985688745,54.6983573101453,0.830430228021659
2010,KWT,0.101400002837181,744.62,,,3.10999701123585,127947715.0,61.4,135.1907482,1.56283,80.180147123775,39212.2726673435,-2.37049713548224,39.4922566624292,47.0401661191556,1.13036671482682
2010,LAC,0.815318027143932,66130.03,,,14.9760534900056,63611524272.0,,95.8477361945935,6.57837053853375,19.2229180115903,8634.47712876863,6.67200121818674,5.38239201216743,57.2856658054898,3.27010312536379
2010,LAO,,43.5,,20.0,6.32582354738959,19433467.0,7.0,63.31061777,0.0929084,0.473619848081698,1125.91610151261,8.52690551739714,5.33455790712214,43.5714766178165,3.90935018167503
2010,LBN,,799.05,,,24.1167234468679,605196865.0,43.7,57.32143,6.56755,16.4640464897066,7625.81051551165,7.97513555844932,2.94312097895739,71.8617767348569,11.1327936305686
2010,LBR,,4.36,,,,,2.3,39.08769151,0.00458253,0.492745553587311,492.252808033724,6.09982524004147,,50.1995995995996,103.337387099033
2010,LBY,,296.69,,,,,14.0,167.8992629,1.12037,1.07728123149866,11600.9068649472,5.0272476723775,2.92611558156547,32.1610487205157,2.36664960687642
2010,LCA,,2.78,,,,,32.5,115.9575277,11.9896,46.8093571905024,8673.68720340529,0.330018546071486,1.76044763224188,74.0905547615954,11.7530170243608
2010,LCN,0.732700575732171,73523.4395653714,6390.0,46886.0,13.7400491874867,64274151183.0,,97.2901114505863,6.76186277117971,21.4053752638677,9183.19767723313,6.38906595661624,5.0739045403823,55.8211993583755,3.66502483988431
2010,LDC,,4785.85341589261,,,,,,33.1545800353652,0.110512323432548,0.320416533298248,808.168179758183,6.21884613583528,8.00426678887334,43.0435752003973,2.66896032381503
2010,LIE,,37.86,,,,,80.0,98.81422925,42.3623,3803.23135861418,141089.812849014,,,,587.838615656588
2010,LKA,0.132410004734993,504.44,225.0,235.0,1.13007239627557,62430443.0,,83.98898868,1.09352,3.44842631783408,2808.36779237408,8.01596737040464,14.0773344003492,53.0103501848071,0.81444451886013
2010,LMY,1.11358766000058,563562.491984177,,,21.6668143055374,,,66.3634019887003,3.79258586624627,5.01425447463396,3325.85341042473,8.15662686499688,11.9318549318867,49.0204026752942,3.08102118158304
2010,LSO,,12.18,,,,,3.86,48.81717783,0.0200376,0.500939010174572,1119.47557793042,5.26967078056286,1.69518430486472,53.84333484589,0.425490583298807
2010,LTE,1.3172454993457,478475.428152264,,,23.8266202365588,650149212789.0,,83.3696823012748,8.71573497180319,13.9080928157026,6225.20436553873,8.02709629573823,11.5585570546204,49.3478041613194,4.25902827274159
2010,LTU,0.78329998254776,2338.86,108.0,6.0,11.2469941524538,1263210387.0,62.1,155.8123414,21.9297,177.252184334523,11829.122609457,0.427199033691366,3.18523042963089,60.0343254564853,3.00969561169121
2010,LUX,1.4237300157547,452.89,79.0,21.0,8.77866237669306,963101610.0,90.6,143.3727099,33.1818,1195.37708623876,110885.991378721,3.76041359255095,6.37610622550113,78.9069308415746,69.6063943388728
2010,LVA,0.605710029602051,810.5,178.0,7.0,8.45678449620594,430956978.0,68.4,109.7343364,20.7298,227.407624591489,11188.4191700977,-3.6612590805494,5.32024122802611,63.7264639687939,2.0239348136408
2010,MAC,0.0501199997961521,,4.0,58.0,0.0,0.0,55.2,201.3757476,23.4683,210.428305400372,52591.8035225196,25.1228085339326,0.3927010620397,93.9786811329354,12.8507197926336
2010,MAR,0.660359978675842,1594.9,152.0,882.0,,,52.0,98.88351218,1.55388,1.57082498742724,3067.9853515625,3.49955709403216,6.80708463026146,47.166110243688,1.22998245838351
2010,MCO,,43.25,6.0,5.0,,,75.0,70.57086021,41.6126,844.314446823267,161853.920622244,2.06521962654098,,87.0751827702035,
2010,MDA,0.366499990224838,173.69,139.0,11.0,9.70481569946037,20486361.0,29.7,69.34374716,7.45475,13.2757862933795,2436.79935102421,7.10000010705836,18.3216375011104,54.5367158254819,4.25879212676733
2010,MDG,0.099030002951622,80.16,9.0,34.0,3.32586748234115,18882374.0,1.7,35.48710226,0.024302,0.270473247040346,450.009391645726,0.619239744622121,2.26835623288827,48.7541183093285,9.13867133828112
2010,MDV,,3.26,,,,,26.5,136.7219435,4.31079,24.9451207343844,7173.59601844692,6.83547135623688,2.47290197126252,77.6940061871214,8.36376433060736
2010,MEA,0.917241291266213,60059.05,13945.0,14914.0,,,,88.9876337825002,2.53315926407445,16.0002807713262,7103.44175223725,5.07737700587367,,46.8286554807983,2.23976836160112
2010,MEX,0.473529994487762,11244.42,951.0,13625.0,22.1357931748892,49221673862.0,31.1,81.2063834,9.31394,13.4742784517288,9728.80078377082,4.9713345832195,2.74479987548237,60.4783490646717,2.76142218557102
2010,MHL,,3.0,,,,,7.0,,,19.2145107985551,3095.45768964722,5.53918680023571,5.26510915434632,71.7093109869646,-5.80799077083683
2010,MIC,1.1186426982007,561319.18297789,,,21.8569868027667,676035037058.0,,70.3029330421758,4.13981013981384,5.48425010019061,3590.83653455468,8.18046269660613,12.0880838836404,49.2018395025305,3.06112684005006
2010,MKD,0.216340005397797,355.48,27.0,1.0,3.55666779374215,81123621.0,51.9,102.8463178,12.6123,21.0656333202829,4833.36586759968,3.35875085773812,12.8562583327133,55.0944897735173,3.20438209801498
